store_code_uc,store_zip3,fips_state_code,fips_state_descr,fips_county_code,fips_county_descr,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,years_all
8239693,441,39,OH,35,CUYAHOGA,1,1,1,1,1,1,1,1,1,1,10
8240068,757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8240794,201,51,VA,107,LOUDOUN,1,1,1,1,1,1,1,1,1,1,10
8241333,129,36,NY,19,CLINTON,1,1,1,1,1,1,1,1,1,1,10
8242156,161,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8242486,447,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8242542,585,38,ND,57,MERCER,1,1,1,1,1,1,1,1,1,1,10
8243002,530,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4
8243361,314,13,GA,51,CHATHAM,1,1,1,1,1,1,1,1,1,1,10
8243406,34,33,NH,5,CHESHIRE,1,1,1,1,1,1,1,1,0,0,8
8244203,402,21,KY,111,JEFFERSON,1,1,1,1,1,1,1,1,1,1,10
8244421,891,32,NV,3,CLARK,1,1,1,1,1,1,1,1,1,1,10
8244570,238,51,VA,41,CHESTERFIELD,1,1,1,1,1,1,1,1,1,1,10
8244738,760,48,TX,439,TARRANT,1,1,1,1,1,1,1,1,1,1,10
8245539,480,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3
8245642,501,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3
8245710,751,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8245779,278,37,NC,147,PITT,1,1,1,1,1,1,1,1,1,1,10
8246023,314,13,GA,51,CHATHAM,1,1,1,1,1,1,1,1,1,1,10
8246141,777,48,TX,245,JEFFERSON,1,1,1,1,1,1,1,1,1,1,10
8246535,301,13,GA,15,BARTOW,1,1,1,1,1,1,1,1,1,1,10
8246793,462,18,IN,97,MARION,1,1,1,1,1,1,0,0,0,0,6
8246995,500,19,IA,169,STORY,1,1,1,1,1,1,1,1,1,1,10
8247549,770,48,TX,201,HARRIS,1,1,1,1,1,1,1,1,1,1,10
8247559,958,6,CA,67,SACRAMENTO,1,1,1,1,1,1,1,1,1,1,10
8247753,330,12,FL,11,BROWARD,1,1,1,1,1,1,0,0,0,0,6
8247887,902,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5
8248451,431,39,OH,49,FRANKLIN,1,1,1,1,1,1,1,1,1,1,10
8248531,935,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8248560,31,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4
8249574,294,45,SC,35,DORCHESTER,1,1,1,1,1,1,1,1,1,1,10
8249691,928,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3
8250053,314,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
8250085,194,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
8250651,977,41,OR,17,DESCHUTES,1,1,1,1,1,1,1,1,1,1,10
8250783,930,6,CA,111,VENTURA,1,1,1,1,1,1,1,1,1,1,10
8251226,207,24,MD,33,PRNC GEORGES,1,1,1,1,1,1,1,1,1,1,10
8251416,952,6,CA,77,SAN JOAQUIN,1,1,1,1,1,1,1,1,1,1,10
8251992,371,47,TN,187,WILLIAMSON,1,1,1,1,1,1,1,1,1,1,10
8252625,952,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
8252798,379,47,TN,93,KNOX,1,1,1,1,1,1,1,1,1,1,10
8252874,314,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
8253020,450,39,OH,165,WARREN,1,1,1,1,1,1,1,1,1,1,10
8253354,603,17,IL,31,COOK,1,1,1,1,1,1,1,1,1,1,10
8253472,648,29,MO,97,JASPER,1,1,1,1,1,1,1,1,1,1,10
8253767,283,37,NC,85,HARNETT,1,1,1,1,1,1,1,1,1,1,10
8253990,286,37,NC,27,CALDWELL,1,1,1,1,1,1,1,1,1,1,10
8254259,875,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
8254393,286,37,NC,5,ALLEGHANY,1,1,1,1,1,1,1,1,1,1,10
8254509,339,12,FL,71,LEE,1,1,1,1,1,1,0,0,0,0,6
8254681,531,55,WI,133,WAUKESHA,1,1,1,1,1,1,1,1,1,1,10
8254731,370,47,TN,189,WILSON,1,1,1,1,1,1,1,1,1,1,10
8255130,604,17,IL,31,COOK,1,1,1,1,1,1,1,1,1,1,10
8255890,852,4,AZ,13,MARICOPA,1,1,1,1,1,1,1,1,1,1,10
8255936,601,17,IL,31,COOK,1,1,1,1,1,1,1,1,1,1,10
8256293,329,12,FL,61,INDIAN RIVER,1,1,1,1,1,1,1,1,1,1,10
8256501,315,13,GA,299,WARE,1,1,1,1,1,1,1,1,1,1,10
8256524,333,12,FL,11,BROWARD,1,1,1,1,1,1,0,0,0,0,6
8256664,161,42,PA,85,MERCER,1,1,1,1,1,1,1,1,1,1,10
8256772,511,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4
8256991,283,37,NC,155,ROBESON,1,1,1,1,1,1,1,1,1,1,10
8257181,64,9,CT,9,NEW HAVEN,1,1,1,1,1,1,1,1,1,1,10
8257560,585,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8257942,922,6,CA,65,RIVERSIDE,1,1,1,1,1,1,0,0,0,0,6
8258190,603,17,IL,31,COOK,1,1,1,1,1,1,1,1,1,1,10
8258603,245,51,VA,31,CAMPBELL,1,1,1,1,1,1,1,1,1,1,10
8258843,770,48,TX,201,HARRIS,1,1,1,1,1,1,1,1,1,1,10
8258938,604,17,IL,197,WILL,1,1,1,1,1,1,1,1,1,1,10
8258960,337,12,FL,103,PINELLAS,1,1,1,1,1,1,1,1,1,1,10
8261021,370,47,TN,165,SUMNER,1,1,1,1,1,1,1,1,1,1,10
8261414,603,17,IL,31,COOK,1,1,1,1,1,1,1,1,0,0,8
8261817,603,17,IL,31,COOK,1,1,1,1,1,1,1,1,1,1,10
8262175,196,42,PA,11,BERKS,1,1,1,1,1,1,1,1,1,1,10
8262565,604,17,IL,197,WILL,1,1,1,1,1,1,1,1,1,1,10
8262709,161,42,PA,85,MERCER,1,1,1,1,1,1,1,1,1,1,10
8263076,720,5,AR,85,LONOKE,1,1,1,1,1,1,1,1,1,1,10
8263873,333,12,FL,11,BROWARD,1,1,1,1,1,1,1,1,1,1,10
8264113,121,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3
8264602,110,36,NY,59,NASSAU,1,1,1,1,1,1,1,1,1,1,10
8265082,339,12,FL,71,LEE,1,1,1,1,1,1,1,1,1,1,10
8265783,435,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
8265793,337,12,FL,103,PINELLAS,1,1,1,1,1,1,1,1,1,0,9
8265798,211,24,MD,3,ANNE ARUNDEL,1,1,1,1,1,1,1,1,1,1,10
8266146,983,53,WA,53,PIERCE,1,1,1,1,1,1,1,1,1,0,9
8266201,278,37,NC,83,HALIFAX,1,1,1,1,1,1,1,1,1,1,10
8266576,315,13,GA,299,WARE,1,1,1,1,1,1,1,1,1,1,10
8266604,284,37,NC,19,BRUNSWICK,1,1,1,1,1,1,1,1,1,1,10
8266762,276,37,NC,183,WAKE,1,1,1,1,1,1,1,1,1,1,10
8267410,230,51,VA,101,KING WILLIAM,1,1,1,1,1,1,1,1,1,1,10
8268179,693,31,NE,157,SCOTTS BLUFF,1,1,1,1,1,1,1,1,1,1,10
8268465,296,45,SC,73,OCONEE,1,1,1,1,1,1,1,1,1,1,10
8269239,750,48,TX,113,DALLAS,1,1,1,1,1,1,0,0,0,0,6
8269832,197,10,DE,3,NEW CASTLE,1,1,1,1,1,1,1,1,1,1,10
8269954,952,6,CA,77,SAN JOAQUIN,1,1,1,1,1,1,1,1,1,1,10
8270625,601,17,IL,89,KANE,1,1,1,1,1,1,1,1,1,1,10
8271127,465,18,IN,39,ELKHART,1,1,1,1,1,1,1,1,1,1,10
8271136,760,48,TX,251,JOHNSON,1,1,1,1,1,1,1,1,0,0,8
8271173,630,29,MO,99,JEFFERSON,1,1,1,1,1,1,1,1,1,1,10
8271363,441,39,OH,35,CUYAHOGA,1,1,1,1,1,1,1,1,1,1,10
8271416,233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8271988,605,17,IL,43,DU PAGE,1,1,1,1,1,1,1,1,1,1,10
8272306,712,22,LA,61,LINCOLN,1,1,1,1,1,1,1,1,1,1,10
8272527,836,16,ID,27,CANYON,1,1,1,1,1,1,1,1,1,1,10
8272943,700,22,LA,87,ST BERNARD,1,1,1,1,1,1,1,1,1,1,10
8273622,322,12,FL,31,DUVAL,1,1,1,1,1,1,1,1,1,1,10
8274147,770,48,TX,201,HARRIS,1,1,1,1,1,1,1,1,1,1,10
8274351,491,26,MI,21,BERRIEN,1,1,1,1,1,1,1,1,1,1,10
8274636,315,13,GA,1,APPLING,1,1,1,1,1,1,1,1,1,1,10
8274687,906,6,CA,59,ORANGE,1,1,1,1,1,1,1,1,1,1,10
8275501,310,13,GA,303,WASHINGTON,1,1,1,1,1,1,1,1,1,1,10
8276267,925,6,CA,65,RIVERSIDE,1,1,1,1,1,1,1,0,0,0,7
8276412,328,12,FL,95,ORANGE,1,1,1,1,1,1,1,1,1,1,10
8276692,10,25,MA,13,HAMPDEN,1,1,1,1,1,1,1,1,1,1,10
8276733,74,34,NJ,27,MORRIS,1,1,1,1,1,1,1,1,1,1,10
8277055,352,1,AL,73,JEFFERSON,1,1,1,1,1,1,1,1,1,1,10
8277376,100,36,NY,61,NEW YORK,1,1,1,1,1,1,1,1,1,1,10
8277498,10,25,MA,13,HAMPDEN,1,1,1,1,1,1,1,1,1,1,10
8277901,70,34,NJ,23,MIDDLESEX,1,1,1,1,1,1,1,1,1,1,10
8278296,190,42,PA,45,DELAWARE,1,1,1,1,1,1,1,1,1,1,10
8278304,88,34,NJ,23,MIDDLESEX,1,1,1,1,1,1,1,1,1,1,10
8278337,926,6,CA,59,ORANGE,1,1,1,1,1,1,1,1,1,1,10
8278667,721,5,AR,119,PULASKI,1,1,1,1,1,1,1,1,1,1,10
8278717,930,6,CA,111,VENTURA,1,1,1,1,1,1,1,1,1,1,10
8278842,757,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
8279876,728,5,AR,71,JOHNSON,1,1,1,1,1,1,1,1,1,1,10
8279957,447,39,OH,151,STARK,1,1,1,1,1,1,1,1,1,1,10
8280229,972,41,OR,67,WASHINGTON,1,1,1,1,1,1,1,1,1,1,10
8280885,926,6,CA,59,ORANGE,1,1,1,1,1,1,1,1,1,1,10
8281248,773,48,TX,201,HARRIS,1,1,1,1,1,1,1,1,1,1,10
8281288,926,6,CA,59,ORANGE,1,1,1,1,1,1,1,1,1,1,10
8281691,930,6,CA,111,VENTURA,1,1,1,1,1,1,0,0,0,0,6
8281931,857,4,AZ,19,PIMA,1,1,1,1,1,1,1,1,1,1,10
8282044,952,6,CA,77,SAN JOAQUIN,1,1,1,1,1,1,1,1,1,1,10
8282085,436,39,OH,173,WOOD,1,1,1,1,1,1,1,0,0,0,7
8282094,925,6,CA,65,RIVERSIDE,1,1,1,1,1,1,1,1,1,1,10
8282402,363,1,AL,31,COFFEE,1,1,1,1,1,1,1,1,1,1,10
8282497,920,6,CA,73,SAN DIEGO,1,1,1,1,1,1,1,1,1,1,10
8282620,850,4,AZ,13,MARICOPA,1,1,1,1,1,1,1,1,1,1,10
8282737,265,54,WV,61,MONONGALIA,1,1,1,1,1,1,0,0,0,0,6
8282900,928,6,CA,59,ORANGE,1,1,1,1,1,1,1,1,1,1,10
8282973,342,12,FL,81,MANATEE,1,1,1,1,1,1,1,1,1,1,10
8283023,853,4,AZ,13,MARICOPA,1,1,1,1,1,1,1,1,1,1,10
8283285,371,47,TN,149,RUTHERFORD,1,1,1,1,1,1,1,1,1,1,10
8283924,925,6,CA,65,RIVERSIDE,1,1,1,1,1,1,1,1,1,1,10
8283956,926,6,CA,59,ORANGE,1,1,1,1,1,1,1,1,1,1,10
8284182,701,22,LA,71,ORLEANS,1,1,1,1,1,1,1,1,1,1,10
8284930,62,9,CT,15,WINDHAM,1,1,1,1,1,1,1,1,1,1,10
8285693,544,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
8286200,722,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3
8286477,953,6,CA,47,MERCED,1,1,1,1,1,1,0,0,0,0,6
8286576,977,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
8287536,366,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8287804,13,25,MA,11,FRANKLIN,1,1,1,1,1,1,1,1,1,1,10
8287976,906,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
8288216,317,13,GA,261,SUMTER,1,1,1,1,1,1,1,1,1,1,10
8289566,874,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
8289598,806,8,CO,1,ADAMS,1,1,1,1,1,1,1,1,1,1,10
8289624,604,17,IL,31,COOK,1,1,1,1,1,1,1,1,1,1,10
8290049,183,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8290126,953,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
8291336,852,4,AZ,13,MARICOPA,1,1,1,1,1,1,1,1,1,1,10
8291516,727,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3
8291775,554,27,MN,53,HENNEPIN,1,1,1,1,1,1,1,1,1,1,10
8292178,553,27,MN,53,HENNEPIN,1,1,1,1,1,1,1,1,1,1,10
8292581,554,27,MN,53,HENNEPIN,1,1,1,1,1,1,1,1,1,0,9
8292690,704,22,LA,103,ST TAMMANY,1,1,1,1,1,1,0,0,0,0,6
8292984,554,27,MN,53,HENNEPIN,1,1,1,1,1,1,1,1,1,1,10
8293088,770,48,TX,201,HARRIS,1,1,1,1,1,1,1,1,1,1,10
8293360,115,36,NY,59,NASSAU,1,1,1,1,1,1,1,1,1,1,10
8293600,342,12,FL,115,SARASOTA,1,1,1,1,1,1,0,0,0,0,6
8293830,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8294166,130,36,NY,67,ONONDAGA,1,1,1,1,1,1,1,1,1,1,10
8294193,554,27,MN,53,HENNEPIN,1,1,1,1,1,1,1,1,1,1,10
8294537,953,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
8294596,554,27,MN,53,HENNEPIN,1,1,1,1,1,1,1,1,1,1,10
8294719,285,37,NC,107,LENOIR,1,1,1,1,1,1,1,1,1,1,10
8295122,550,27,MN,131,RICE,1,1,1,1,1,1,1,1,1,1,10
8295375,207,24,MD,33,PRNC GEORGES,1,1,1,1,1,1,1,1,1,1,10
8295402,554,27,MN,53,HENNEPIN,1,1,1,1,1,1,1,1,1,1,10
8295620,306,13,GA,317,WILKES,1,1,1,1,1,1,1,1,1,1,10
8295787,163,42,PA,39,CRAWFORD,1,1,1,1,1,1,1,1,1,1,10
8295805,553,27,MN,53,HENNEPIN,1,1,1,1,1,1,0,0,0,0,6
8295869,212,24,MD,5,BALTIMORE,1,1,1,1,1,1,1,1,1,1,10
8296181,756,48,TX,183,GREGG,1,1,1,1,1,1,1,1,1,1,10
8296208,565,27,MN,27,CLAY,1,1,1,1,1,1,0,0,0,0,6
8296611,554,27,MN,53,HENNEPIN,1,1,1,1,1,1,1,1,1,1,10
8296720,708,22,LA,33,E BATON RGE,1,1,1,1,1,1,0,0,0,0,6
8296783,72,34,NJ,39,UNION,1,1,1,1,1,1,1,1,1,1,10
8296889,302,13,GA,63,CLAYTON,1,1,1,1,1,1,1,1,1,1,10
8297042,432,39,OH,49,FRANKLIN,1,1,1,1,1,1,1,1,1,1,10
8297322,770,48,TX,201,HARRIS,1,1,1,1,1,1,1,1,1,1,10
8297390,166,42,PA,13,BLAIR,1,1,1,1,1,1,1,1,1,1,10
8297417,802,8,CO,31,DENVER,1,1,1,1,1,1,1,1,1,1,10
8298161,421,21,KY,227,WARREN,1,1,1,1,1,1,1,1,1,1,10
8298196,285,37,NC,133,ONSLOW,1,1,1,1,1,1,1,1,1,1,10
8298586,486,26,MI,145,SAGINAW,1,1,1,1,1,1,1,1,1,1,10
8298789,480,26,MI,125,OAKLAND,1,1,1,1,1,1,1,1,1,1,10
8298934,770,48,TX,201,HARRIS,1,1,1,1,1,1,1,1,1,1,10
8299192,483,26,MI,125,OAKLAND,1,1,1,1,1,1,0,0,0,0,6
8299252,641,29,MO,95,JACKSON,1,1,1,1,1,1,1,1,1,1,10
8299373,953,6,CA,77,SAN JOAQUIN,1,1,1,1,1,1,1,1,1,1,10
8299432,802,8,CO,59,JEFFERSON,1,1,1,1,1,1,1,1,0,0,8
8299795,853,4,AZ,27,YUMA,1,1,1,1,1,1,1,1,1,1,10
8299808,283,37,NC,61,DUPLIN,1,1,1,1,1,1,1,1,0,0,8
8300025,315,13,GA,127,GLYNN,1,1,1,1,1,1,1,1,1,1,10
8300121,922,6,CA,25,IMPERIAL,1,1,1,1,1,1,1,1,1,1,10
8300347,708,22,LA,33,E BATON RGE,1,1,1,1,1,1,0,0,0,0,6
8300401,483,26,MI,125,OAKLAND,1,1,1,1,1,1,0,0,0,0,6
8300461,275,37,NC,183,WAKE,1,1,1,1,1,1,1,1,1,1,10
8301813,380,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
8301850,801,8,CO,5,ARAPAHOE,1,1,1,1,1,1,0,0,0,0,6
8302114,774,48,TX,157,FORT BEND,1,1,1,1,1,1,1,1,1,1,10
8302158,770,48,TX,201,HARRIS,1,1,1,1,1,1,1,1,1,1,10
8302178,705,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4
8302476,440,39,OH,85,LAKE,1,1,1,1,1,1,1,1,1,1,10
8302484,490,26,MI,25,CALHOUN,1,1,1,1,1,1,1,1,1,1,10
8303168,708,22,LA,33,E BATON RGE,1,1,1,1,1,1,1,0,0,0,7
8303222,483,26,MI,125,OAKLAND,1,1,1,1,1,1,1,1,1,1,10
8303449,378,47,TN,89,JEFFERSON,1,1,1,1,1,1,1,1,1,1,10
8303625,480,26,MI,99,MACOMB,1,1,1,1,1,1,1,1,1,1,10
8303644,928,6,CA,65,RIVERSIDE,1,1,1,1,1,1,1,1,1,1,10
8303652,315,13,GA,127,GLYNN,1,1,1,1,1,1,1,1,1,1,10
8303743,770,48,TX,201,HARRIS,1,1,1,1,1,1,1,0,0,0,7
8304518,606,17,IL,31,COOK,1,1,1,1,1,1,0,0,0,0,6
8305640,488,26,MI,65,INGHAM,1,1,1,1,1,1,1,1,1,1,10
8305727,265,54,WV,77,PRESTON,1,1,1,1,1,1,1,1,1,1,10
8305785,770,48,TX,201,HARRIS,1,1,1,1,1,1,1,1,1,1,10
8306111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8306111,493,26,MI,81,KENT,1,1,1,1,1,1,0,0,0,0,6
8306686,379,47,TN,93,KNOX,1,1,1,1,1,1,1,1,1,1,10
8307062,51,50,VT,27,WINDSOR,1,1,1,1,1,1,1,1,1,1,10
8307193,770,48,TX,201,HARRIS,1,1,1,1,1,1,1,1,1,1,10
8307307,560,27,MN,79,LE SUEUR,1,1,1,1,1,1,1,1,1,0,9
8307836,953,6,CA,47,MERCED,1,1,1,1,1,1,1,1,1,1,10
8308058,484,26,MI,87,LAPEER,1,1,1,1,1,1,1,1,1,1,10
8308223,256,54,WV,45,LOGAN,1,1,1,1,1,1,1,1,1,1,10
8308261,711,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
8308366,891,32,NV,3,CLARK,1,1,1,1,1,1,1,1,1,1,10
8308924,190,42,PA,45,DELAWARE,1,1,1,1,1,1,1,1,1,1,10
8309412,770,48,TX,201,HARRIS,1,1,1,1,1,1,1,1,1,1,10
8309670,481,26,MI,163,WAYNE,1,1,1,1,1,1,1,1,1,1,10
8310160,705,22,LA,113,VERMILION,1,1,1,1,1,1,1,1,1,1,10
8310182,413,21,KY,25,BREATHITT,1,1,1,1,1,1,1,1,1,1,10
8310191,816,8,CO,37,EAGLE,1,1,1,1,1,1,1,1,1,1,10
8310381,523,19,IA,11,BENTON,1,1,1,1,1,1,1,1,1,0,9
8310535,300,13,GA,67,COBB,1,1,1,1,1,1,1,1,1,1,10
8310585,421,21,KY,213,SIMPSON,1,1,1,1,1,1,1,1,1,1,10
8310689,796,48,TX,441,TAYLOR,1,1,1,1,1,1,1,1,1,1,10
8310784,674,20,KS,41,DICKINSON,1,1,1,1,1,1,1,1,1,1,10
8310929,284,37,NC,129,NEW HANOVER,1,1,1,1,1,1,1,1,1,1,10
8310988,484,26,MI,49,GENESEE,1,1,1,1,1,1,1,1,1,1,10
8311332,321,12,FL,127,VOLUSIA,1,1,1,1,1,1,1,0,0,0,7
8311391,445,39,OH,99,MAHONING,1,1,1,1,1,1,1,1,1,1,10
8311495,456,39,OH,79,JACKSON,1,1,1,1,1,1,1,1,1,1,10
8311663,291,45,SC,85,SUMTER,1,1,1,1,1,1,1,1,1,1,10
8311772,484,26,MI,63,HURON,1,1,1,1,1,1,1,1,1,1,10
8311794,179,42,PA,107,SCHUYLKILL,1,1,1,1,1,1,1,1,1,1,10
8311993,670,20,KS,73,GREENWOOD,1,1,1,1,1,1,1,1,1,0,9
8312066,752,48,TX,113,DALLAS,1,1,1,1,1,1,1,1,1,1,10
8312197,186,42,PA,79,LUZERNE,1,1,1,1,1,1,1,1,1,1,10
8312469,761,48,TX,439,TARRANT,1,1,1,1,1,1,1,1,1,1,10
8312600,194,42,PA,91,MONTGOMERY,1,1,1,1,1,1,1,1,1,1,10
8312799,667,20,KS,205,WILSON,1,1,1,1,1,1,1,1,1,0,9
8312981,287,37,NC,111,MCDOWELL,1,1,1,1,1,1,1,1,1,1,10
8313003,242,51,VA,191,WASHINGTON,1,1,1,1,1,1,1,1,1,1,10
8313048,604,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4
8313325,832,16,ID,11,BINGHAM,1,1,1,1,1,1,1,1,1,1,10
8313678,782,48,TX,29,BEXAR,1,1,1,1,1,1,1,1,1,1,10
8313787,693,31,NE,157,SCOTTS BLUFF,1,1,1,1,1,1,1,1,1,1,10
8314407,922,6,CA,65,RIVERSIDE,1,1,1,1,1,1,1,1,1,1,10
8314601,303,13,GA,121,FULTON,1,1,1,1,1,1,1,1,1,1,10
8314814,670,20,KS,95,KINGMAN,1,1,1,1,1,1,1,1,1,0,9
8314887,840,49,UT,35,SALT LAKE,1,1,1,1,1,1,1,1,1,1,10
8315054,616,17,IL,143,PEORIA,1,1,1,1,1,1,1,1,1,1,10
8315919,833,16,ID,83,TWIN FALLS,1,1,1,1,1,1,1,1,1,1,10
8316118,662,20,KS,91,JOHNSON,1,1,1,1,1,1,0,0,0,0,6
8316263,618,17,IL,183,VERMILION,1,1,1,1,1,1,1,1,1,1,10
8316549,834,16,ID,19,BONNEVILLE,1,1,1,1,1,1,1,1,1,1,10
8317192,606,17,IL,31,COOK,1,1,1,1,1,1,1,1,1,1,10
8317228,953,6,CA,99,STANISLAUS,1,1,1,1,1,1,1,1,1,1,10
8317355,832,16,ID,77,POWER,1,1,1,1,1,1,1,1,1,1,10
8317367,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
8317530,350,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
8317540,32,33,NH,13,MERRIMACK,1,1,1,1,1,1,1,1,1,1,10
8318174,83,34,NJ,1,ATLANTIC,1,1,1,1,1,1,1,1,1,1,10
8318201,491,26,MI,21,BERRIEN,1,1,1,1,1,1,1,1,1,1,10
8318709,945,6,CA,13,CONTRA COSTA,1,1,1,1,1,1,1,1,1,1,10
8318804,484,26,MI,49,GENESEE,1,1,1,1,1,1,1,1,1,1,10
8319007,484,26,MI,151,SANILAC,1,1,1,1,1,1,1,1,1,1,10
8319067,799,48,TX,141,EL PASO,1,1,1,1,1,1,1,1,1,1,10
8319402,513,19,IA,141,O BRIEN,1,1,1,1,1,1,1,1,1,0,9
8319773,832,16,ID,29,CARIBOU,1,1,1,1,1,1,1,1,1,1,10
8319890,462,18,IN,97,MARION,1,1,1,1,1,1,1,1,1,1,10
8320252,604,17,IL,31,COOK,1,1,1,1,1,1,1,1,1,1,10
8320926,238,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3
8320965,740,40,OK,131,ROGERS,1,1,1,1,1,1,1,1,1,1,10
8321014,278,37,NC,83,HALIFAX,1,1,1,1,1,1,1,1,1,1,10
8321144,163,42,PA,121,VENANGO,1,1,1,1,1,1,1,1,1,1,10
8321261,857,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4
8321385,832,16,ID,5,BANNOCK,1,1,1,1,1,1,1,1,1,1,10
8321502,320,12,FL,109,SAINT JOHNS,1,1,1,1,1,1,1,1,1,1,10
8321540,100,36,NY,61,NEW YORK,1,1,1,1,1,1,1,1,1,1,10
8321661,300,13,GA,67,COBB,1,1,1,1,1,1,1,1,1,1,10
8322471,691,31,NE,47,DAWSON,1,1,1,1,1,1,1,1,1,0,9
8322626,283,37,NC,51,CUMBERLAND,1,1,1,1,1,1,1,1,1,1,10
8322711,719,5,AR,51,GARLAND,1,1,1,1,1,1,1,1,1,1,10
8323010,140,36,NY,37,GENESEE,1,1,1,1,1,1,1,1,1,1,10
8323114,719,5,AR,51,GARLAND,1,1,1,1,1,1,1,1,1,1,10
8323237,272,37,NC,151,RANDOLPH,1,1,1,1,1,1,1,1,1,1,10
8323400,833,16,ID,31,CASSIA,1,1,1,1,1,1,1,1,1,1,10
8323716,770,48,TX,201,HARRIS,1,1,1,1,1,1,1,1,0,0,8
8323756,936,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3
8323803,834,16,ID,65,MADISON,1,1,1,1,1,1,1,1,1,0,9
8323835,584,38,ND,21,DICKEY,1,1,1,1,1,1,1,1,1,1,10
8324083,688,31,NE,175,VALLEY,1,1,1,1,1,1,1,1,1,0,9
8324178,492,26,MI,75,JACKSON,1,1,1,1,1,1,1,1,1,1,10
8324382,612,17,IL,161,ROCK ISLAND,1,1,1,1,1,1,1,1,1,1,10
8324446,871,35,NM,1,BERNALILLO,1,1,1,1,1,1,1,1,1,1,10
8324486,687,31,NE,39,CUMING,1,1,1,1,1,1,1,1,1,0,9
8324609,623,17,IL,1,ADAMS,1,1,1,1,1,1,1,1,1,1,10
8324736,216,24,MD,29,KENT,1,1,1,1,1,1,1,1,1,1,10
8324776,323,12,FL,39,GADSDEN,1,1,1,1,1,1,1,1,1,1,10
8325044,131,36,NY,11,CAYUGA,1,1,1,1,1,1,1,1,1,0,9
8325061,288,37,NC,21,BUNCOMBE,1,1,1,1,1,1,0,0,0,0,6
8325415,606,17,IL,31,COOK,1,1,1,1,1,1,0,0,0,0,6
8325532,689,31,NE,1,ADAMS,1,1,1,1,1,1,1,1,1,1,10
8325655,436,39,OH,95,LUCAS,1,1,1,1,1,1,1,1,1,1,10
8325935,322,12,FL,31,DUVAL,1,1,1,1,1,1,1,1,1,1,10
8326501,582,38,ND,19,CAVALIER,1,1,1,1,1,1,1,1,1,0,9
8326733,372,47,TN,37,DAVIDSON,1,1,1,1,1,1,1,1,1,1,10
8326800,705,22,LA,45,IBERIA,1,1,1,1,1,1,1,1,1,1,10
8326904,580,38,ND,73,RANSOM,1,1,1,1,1,1,1,1,1,1,10
8327865,467,18,IN,151,STEUBEN,1,1,1,1,1,1,1,1,1,0,9
8328113,583,38,ND,79,ROLETTE,1,1,1,1,1,1,1,1,1,1,10
8328286,200,11,DC,1,WASHINGTON,1,1,1,1,1,1,1,1,1,1,10
8328678,829,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3
8328815,926,6,CA,59,ORANGE,1,1,1,1,1,1,1,1,1,1,10
8328833,430,39,OH,41,DELAWARE,1,1,1,1,1,1,1,1,1,1,10
8328966,338,12,FL,105,POLK,1,1,1,1,1,1,1,1,1,1,10
